PGM_SYS_ID,grp,prog_begin_year,ENTERED_YEAR,lag_years
020000003400780001,sip,2014,2015,1
020000003400780002,mact,2014,2015,1
020000003400780003,mact,2014,2015,1
020000003400780004,mact,2014,2015,1
020000003400780005,mact,2014,2015,1
020000003400780007,mact,2014,2015,1
020000003400780008,mact,2014,2015,1
020000003400780011,mact,2014,2015,1
020000003400780014,mact,2014,2015,1
020000003400780015,mact,2014,2015,1
020000003400780016,mact,2014,2015,1
020000003400780018,mact,2014,2015,1
020000003400780019,mact,2014,2015,1
020000003400780020,mact,2014,2015,1
020000003400780021,mact,2014,2015,1
020000003400780022,mact,2014,2015,1
020000003400780023,mact,2014,2015,1
020000003400780025,mact,2014,2015,1
020000003400790000,mact,2014,2015,1
020000003400790002,mact,2014,2015,1
020000003400790003,mact,2014,2015,1
020000003400790004,mact,2014,2015,1
020000003400790005,mact,2014,2015,1
020000003400790006,mact,2014,2015,1
020000003400790007,mact,2014,2015,1
020000003400790008,mact,2014,2015,1
020000003400790009,mact,2014,2015,1
020000003400790010,mact,2014,2015,1
020000003400790011,mact,2014,2015,1
020000003400790012,mact,2014,2015,1
020000003400790013,mact,2014,2015,1
020000003400790014,mact,2014,2015,1
020000003400790015,mact,2014,2015,1
020000003400790016,mact,2014,2015,1
020000003400790017,mact,2014,2015,1
020000003400790018,mact,2014,2015,1
020000003400790019,mact,2014,2015,1
020000003400790020,mact,2014,2015,1
020000003400790021,mact,2014,2015,1
020000003400790022,mact,2014,2015,1
020000003400790023,mact,2014,2015,1
020000003400790024,mact,2014,2015,1
020000003400790025,mact,2014,2015,1
020000003400790026,mact,2014,2015,1
020000003400790027,mact,2014,2015,1
020000003400790028,mact,2014,2015,1
020000003400790029,mact,2014,2015,1
020000003400790030,mact,2014,2015,1
020000003400790031,mact,2014,2015,1
020000003400790032,mact,2014,2015,1
020000003400790033,mact,2014,2015,1
020000003400790034,mact,2014,2015,1
020000003400790035,mact,2014,2015,1
020000003400790036,mact,2014,2015,1
020000003400790037,mact,2014,2015,1
020000003400790038,mact,2014,2015,1
020000003400790039,mact,2014,2015,1
020000003400790040,mact,2014,2015,1
020000003400790041,mact,2014,2015,1
020000003400799989,mact,2014,2015,1
020000003400799990,mact,2014,2015,1
020000003400799997,mact,2014,2015,1
020000003400799998,mact,2014,2015,1
020000003400799999,mact,2014,2015,1
020000003400900006,sip,2014,2015,1
020000003400900007,sip,2014,2015,1
020000003400900010,sip,2014,2015,1
020000003400900011,sip,2014,2015,1
020000003400900012,sip,2014,2015,1
020000003400900013,sip,2014,2015,1
020000003400900014,sip,2014,2015,1
020000003400900015,sip,2014,2015,1
020000003400900016,sip,2014,2015,1
020000003400900017,sip,2014,2015,1
020000003400900018,sip,2014,2015,1
020000003400900022,sip,2014,2015,1
020000003400900027,sip,2014,2015,1
020000003400900028,sip,2014,2015,1
020000003400900030,sip,2014,2015,1
020000003400900031,sip,2014,2015,1
020000003400900035,sip,2014,2015,1
020000003400900068,mact,2014,2015,1
020000003400915649,mact,2014,2015,1
020000003400980000,mact,2014,2015,1
020000003400980001,mact,2014,2015,1
020000003400980002,mact,2014,2015,1
020000003400980003,mact,2014,2015,1
020000003400990000,mact,2014,2015,1
020000003400990001,mact,2014,2015,1
020000003400990002,mact,2014,2015,1
020000003400990003,mact,2014,2015,1
020000003400990004,mact,2014,2015,1
020000003400990006,mact,2014,2015,1
020000003400990007,mact,2014,2015,1
020000003401100007,sip,2014,2015,1
020000003401100012,sip,2014,2015,1
020000003401100017,sip,2014,2015,1
020000003401100018,sip,2014,2015,1
020000003401100023,sip,2014,2015,1
020000003401100024,sip,2014,2015,1
020000003401100027,sip,2014,2015,1
020000003401100028,sip,2014,2015,1
020000003401100029,sip,2014,2015,1
020000003401100030,sip,2014,2015,1
020000003401100031,sip,2014,2015,1
020000003401100034,sip,2014,2015,1
020000003401100040,sip,2014,2015,1
020000003401100045,sip,2014,2015,1
020000003401100046,sip,2014,2015,1
020000003401100047,sip,2014,2015,1
020000003401100073,sip,2014,2015,1
020000003401100076,sip,2014,2015,1
020000003401100080,mact,2014,2015,1
020000003401100298,nsr,2014,2015,1
020000003401100299,nsr,2014,2015,1
020000003401100302,cfc,2014,2015,1
020000003401190000,mact,2014,2015,1
020000003401190001,mact,2014,2015,1
020000003401190002,mact,2014,2015,1
020000003401190003,mact,2014,2015,1
020000003401190004,mact,2014,2015,1
020000003401190005,mact,2014,2015,1
020000003401190006,mact,2014,2015,1
020000003401190007,mact,2014,2015,1
020000003401190008,mact,2014,2015,1
020000003401190009,mact,2014,2015,1
020000003401190010,mact,2014,2015,1
020000003401190011,mact,2014,2015,1
020000003401190012,mact,2014,2015,1
020000003401190013,mact,2014,2015,1
020000003401190014,mact,2014,2015,1
020000003401190015,mact,2014,2015,1
020000003401190016,mact,2014,2015,1
020000003401300001,cfc,2014,2015,1
020000003401300003,sip,2014,2015,1
020000003401300005,sip,2014,2015,1
020000003401300010,sip,2014,2015,1
020000003401300014,sip,2014,2015,1
020000003401300015,sip,2014,2015,1
020000003401300020,sip,2014,2015,1
020000003401300021,sip,2014,2015,1
020000003401300022,sip,2014,2015,1
020000003401300024,sip,2014,2015,1
020000003401300025,sip,2014,2015,1
020000003401300027,sip,2014,2015,1
020000003401300036,sip,2014,2015,1
020000003401300039,sip,2014,2015,1
020000003401300041,sip,2014,2015,1
020000003401300042,sip,2014,2015,1
020000003401300049,sip,2014,2015,1
020000003401300050,sip,2014,2015,1
020000003401300051,sip,2014,2015,1
020000003401300052,sip,2014,2015,1
020000003401300059,sip,2014,2015,1
020000003401300063,sip,2014,2015,1
020000003401300066,sip,2014,2015,1
020000003401300067,sip,2014,2015,1
020000003401300068,sip,2014,2015,1
020000003401300069,sip,2014,2015,1
020000003401300070,sip,2014,2015,1
020000003401300074,sip,2014,2015,1
020000003401300077,sip,2014,2015,1
020000003401300078,sip,2014,2015,1
020000003401300089,sip,2014,2015,1
020000003401300090,sip,2014,2015,1
020000003401300091,sip,2014,2015,1
020000003401300093,sip,2014,2015,1
020000003401300099,sip,2014,2015,1
020000003401300101,sip,2014,2015,1
020000003401300104,sip,2014,2015,1
020000003401300107,sip,2014,2015,1
020000003401300108,sip,2014,2015,1
020000003401300110,sip,2014,2015,1
020000003401300113,sip,2014,2015,1
020000003401300115,sip,2014,2015,1
020000003401300116,sip,2014,2015,1
020000003401300118,sip,2014,2015,1
020000003401300121,sip,2014,2015,1
020000003401300123,sip,2014,2015,1
020000003401300124,sip,2014,2015,1
020000003401300125,sip,2014,2015,1
020000003401300127,sip,2014,2015,1
020000003401300129,sip,2014,2015,1
020000003401300131,sip,2014,2015,1
020000003401300132,sip,2014,2015,1
020000003401300136,sip,2014,2015,1
020000003401300137,sip,2014,2015,1
020000003401300138,sip,2014,2015,1
020000003401300140,sip,2014,2015,1
020000003401300142,sip,2014,2015,1
020000003401300143,sip,2014,2015,1
020000003401300146,sip,2014,2015,1
020000003401300147,sip,2014,2015,1
020000003401300148,sip,2014,2015,1
020000003401300149,sip,2014,2015,1
020000003401300150,sip,2014,2015,1
020000003401300155,sip,2014,2015,1
020000003401300156,sip,2014,2015,1
020000003401300166,sip,2014,2015,1
020000003401300168,sip,2014,2015,1
020000003401300170,sip,2014,2015,1
020000003401300171,sip,2014,2015,1
020000003401300174,sip,2014,2015,1
020000003401300175,sip,2014,2015,1
020000003401300179,sip,2014,2015,1
020000003401300182,sip,2014,2015,1
020000003401300186,sip,2014,2015,1
020000003401300192,sip,2014,2015,1
020000003401300194,sip,2014,2015,1
020000003401300195,sip,2014,2015,1
020000003401300200,sip,2014,2015,1
020000003401300204,sip,2014,2015,1
020000003401300206,sip,2014,2015,1
020000003401300210,sip,2014,2015,1
020000003401300211,sip,2014,2015,1
020000003401300212,sip,2014,2015,1
020000003401300213,sip,2014,2015,1
020000003401300217,sip,2014,2015,1
020000003401300231,sip,2014,2015,1
020000003401300232,sip,2014,2015,1
020000003401300234,sip,2014,2015,1
020000003401300238,sip,2014,2015,1
020000003401300239,sip,2014,2015,1
020000003401300241,sip,2014,2015,1
020000003401300242,sip,2014,2015,1
020000003401300243,sip,2014,2015,1
020000003401300244,sip,2014,2015,1
020000003401300245,sip,2014,2015,1
020000003401300247,sip,2014,2015,1
020000003401300248,sip,2014,2015,1
020000003401300249,sip,2014,2015,1
020000003401300250,mact,2014,2015,1
020000003401300251,mact,2014,2015,1
020000003401300254,sip,2014,2015,1
020000003401300255,sip,2014,2015,1
020000003401300256,sip,2014,2015,1
020000003401300257,sip,2014,2015,1
020000003401300258,sip,2014,2015,1
020000003401300277,sip,2014,2015,1
020000003401300278,sip,2014,2015,1
020000003401300280,sip,2014,2015,1
020000003401300281,sip,2014,2015,1
020000003401300334,sip,2014,2015,1
020000003401300336,sip,2014,2015,1
020000003401300337,sip,2014,2015,1
020000003401300363,sip,2014,2015,1
020000003401300375,sip,2014,2015,1
020000003401300384,sip,2014,2015,1
020000003401300388,sip,2014,2015,1
020000003401300390,sip,2014,2015,1
020000003401300391,sip,2014,2015,1
020000003401300392,sip,2014,2015,1
020000003401300395,sip,2014,2015,1
020000003401300400,neshap,2014,2015,1
020000003401300400,sip,2014,2015,1
020000003401300415,nsr,2014,2015,1
020000003401300447,cfc,2014,2015,1
020000003401300450,sip,2014,2015,1
020000003401300451,sip,2014,2015,1
020000003401300452,sip,2014,2015,1
020000003401300453,sip,2014,2015,1
020000003401300456,mact,2014,2015,1
020000003401300457,cfc,2014,2015,1
020000003401300458,cfc,2014,2015,1
020000003401300459,cfc,2014,2015,1
020000003401300460,cfc,2014,2015,1
020000003401300461,cfc,2014,2015,1
020000003401300462,cfc,2014,2015,1
020000003401300463,cfc,2014,2015,1
020000003401300464,cfc,2014,2015,1
020000003401300465,cfc,2014,2015,1
020000003401300468,mact,2014,2015,1
020000003401300475,cfc,2014,2015,1
020000003401300501,mact,2014,2015,1
020000003401300511,cfc,2014,2015,1
020000003401304155,mact,2014,2015,1
020000003401305391,sip,2014,2015,1
020000003401307020,sip,2014,2015,1
020000003401310001,mact,2014,2015,1
020000003401310001,sip,2014,2015,1
020000003401310002,mact,2014,2015,1
020000003401310002,sip,2014,2015,1
020000003401310003,mact,2014,2015,1
020000003401310003,sip,2014,2015,1
020000003401310004,mact,2014,2015,1
020000003401310004,sip,2014,2015,1
020000003401310010,sip,2014,2015,1
020000003401310222,mact,2014,2015,1
020000003401310222,sip,2014,2015,1
020000003401310323,mact,2014,2015,1
020000003401310324,mact,2014,2015,1
020000003401310325,mact,2014,2015,1
020000003401310326,mact,2014,2015,1
020000003401310327,mact,2014,2015,1
020000003401315625,mact,2014,2015,1
020000003401315628,mact,2014,2015,1
020000003401315638,mact,2014,2015,1
020000003401315650,mact,2014,2015,1
020000003401315653,mact,2014,2015,1
020000003401315717,mact,2014,2015,1
020000003401315718,mact,2014,2015,1
020000003401315730,mact,2014,2015,1
020000003401315758,mact,2014,2015,1
020000003401315768,mact,2014,2015,1
020000003401315769,mact,2014,2015,1
020000003401315795,mact,2014,2015,1
020000003401324653,mact,2014,2015,1
020000003401325424,mact,2014,2015,1
020000003401347442,mact,2014,2015,1
020000003401356320,mact,2014,2015,1
020000003401356400,mact,2014,2015,1
020000003401356789,mact,2014,2015,1
020000003401364322,mact,2014,2015,1
020000003401365430,mact,2014,2015,1
020000003401368874,mact,2014,2015,1
020000003401380002,cfc,2014,2015,1
020000003401380004,mact,2014,2015,1
020000003401380005,mact,2014,2015,1
020000003401380006,mact,2014,2015,1
020000003401380008,mact,2014,2015,1
020000003401380009,mact,2014,2015,1
020000003401380010,mact,2014,2015,1
020000003401380011,mact,2014,2015,1
020000003401380012,mact,2014,2015,1
020000003401380013,mact,2014,2015,1
020000003401380014,mact,2014,2015,1
020000003401380015,mact,2014,2015,1
020000003401380017,mact,2014,2015,1
020000003401380019,mact,2014,2015,1
020000003401380020,mact,2014,2015,1
020000003401380021,mact,2014,2015,1
020000003401380022,mact,2014,2015,1
020000003401380023,mact,2014,2015,1
020000003401380024,mact,2014,2015,1
020000003401380026,mact,2014,2015,1
020000003401380028,mact,2014,2015,1
020000003401380034,mact,2014,2015,1
020000003401380035,mact,2014,2015,1
020000003401380036,mact,2014,2015,1
020000003401380037,mact,2014,2015,1
020000003401380039,mact,2014,2015,1
020000003401380040,mact,2014,2015,1
020000003401380041,mact,2014,2015,1
020000003401380042,mact,2014,2015,1
020000003401390002,mact,2014,2015,1
020000003401390003,mact,2014,2015,1
020000003401390004,mact,2014,2015,1
020000003401390005,mact,2014,2015,1
020000003401390006,mact,2014,2015,1
020000003401390007,mact,2014,2015,1
020000003401390008,mact,2014,2015,1
020000003401390009,mact,2014,2015,1
020000003401390010,mact,2014,2015,1
020000003401390012,mact,2014,2015,1
020000003401390013,mact,2014,2015,1
020000003401390014,mact,2014,2015,1
020000003401390015,mact,2014,2015,1
020000003401390016,mact,2014,2015,1
020000003401390017,mact,2014,2015,1
020000003401390018,mact,2014,2015,1
020000003401390019,mact,2014,2015,1
020000003401390020,mact,2014,2015,1
020000003401390021,mact,2014,2015,1
020000003401390022,mact,2014,2015,1
020000003401390023,mact,2014,2015,1
020000003401390024,mact,2014,2015,1
020000003401390025,mact,2014,2015,1
020000003401390027,mact,2014,2015,1
020000003401390028,mact,2014,2015,1
020000003401390030,mact,2014,2015,1
020000003401390031,mact,2014,2015,1
020000003401390032,mact,2014,2015,1
020000003401390033,mact,2014,2015,1
020000003401390034,mact,2014,2015,1
020000003401390035,mact,2014,2015,1
020000003401390036,mact,2014,2015,1
020000003401390037,mact,2014,2015,1
020000003401390038,mact,2014,2015,1
020000003401390039,mact,2014,2015,1
020000003401390040,mact,2014,2015,1
020000003401390041,mact,2014,2015,1
020000003401390042,mact,2014,2015,1
020000003401390043,mact,2014,2015,1
020000003401390044,mact,2014,2015,1
020000003401390045,mact,2014,2015,1
020000003401390046,mact,2014,2015,1
020000003401390047,mact,2014,2015,1
020000003401390048,mact,2014,2015,1
020000003401390049,mact,2014,2015,1
020000003401390050,mact,2014,2015,1
020000003401390051,mact,2014,2015,1
020000003401390054,cfc,2014,2015,1
020000003401390055,mact,2014,2015,1
020000003401390055,sip,2015,2015,0
020000003401399995,sip,2014,2015,1
020000003401399996,sip,2014,2015,1
020000003401399997,sip,2014,2015,1
020000003401399998,sip,2014,2015,1
020000003401500010,sip,2014,2015,1
020000003401500012,sip,2014,2015,1
020000003401500013,sip,2014,2015,1
020000003401500026,sip,2014,2015,1
020000003401500027,sip,2014,2015,1
020000003401500028,sip,2014,2015,1
020000003401500030,sip,2014,2015,1
020000003401500031,sip,2014,2015,1
020000003401500032,sip,2014,2015,1
020000003401500054,sip,2014,2015,1
020000003401500055,sip,2014,2015,1
020000003401500067,sip,2014,2015,1
020000003401500075,sip,2014,2015,1
020000003401500080,sip,2014,2015,1
020000003401500094,sip,2014,2015,1
020000003401500099,sip,2014,2015,1
020000003401500363,sip,2014,2015,1
020000003401500386,cfc,2014,2015,1
020000003401500404,mact,2014,2015,1
020000003401500405,mact,2014,2015,1
020000003401509999,mact,2014,2015,1
020000003401515623,mact,2014,2015,1
020000003401515653,mact,2014,2015,1
020000003401515669,mact,2014,2015,1
020000003401515684,mact,2014,2015,1
020000003401515693,mact,2014,2015,1
020000003401515697,mact,2014,2015,1
020000003401533544,mact,2014,2015,1
020000003401556768,mact,2014,2015,1
020000003401564156,mact,2014,2015,1
020000003401580000,mact,2014,2015,1
020000003401580001,mact,2014,2015,1
020000003401580002,mact,2014,2015,1
020000003401580003,mact,2014,2015,1
020000003401580005,mact,2014,2015,1
020000003401580009,mact,2014,2015,1
020000003401580010,mact,2014,2015,1
020000003401590000,mact,2014,2015,1
020000003401590001,mact,2014,2015,1
020000003401590003,mact,2014,2015,1
020000003401590004,mact,2014,2015,1
020000003401590005,mact,2014,2015,1
020000003401590007,mact,2014,2015,1
020000003401590008,mact,2014,2015,1
020000003401590009,mact,2014,2015,1
020000003401590011,mact,2014,2015,1
020000003401590012,mact,2014,2015,1
020000003401590013,mact,2014,2015,1
020000003401590014,mact,2014,2015,1
020000003401590015,mact,2014,2015,1
020000003401590016,mact,2014,2015,1
020000003401590017,mact,2014,2015,1
020000003401590018,mact,2014,2015,1
020000003401590019,mact,2014,2015,1
020000003401590020,mact,2014,2015,1
020000003401590022,mact,2014,2015,1
020000003401700001,sip,2014,2015,1
020000003401700003,sip,2014,2015,1
020000003401700006,sip,2014,2015,1
020000003401700008,sip,2014,2015,1
020000003401700011,sip,2014,2015,1
020000003401700016,sip,2014,2015,1
020000003401700021,sip,2014,2015,1
020000003401700029,sip,2014,2015,1
020000003401700043,sip,2014,2015,1
020000003401700044,sip,2014,2015,1
020000003401700048,sip,2014,2015,1
020000003401700050,sip,2014,2015,1
020000003401700053,sip,2014,2015,1
020000003401700055,sip,2014,2015,1
020000003401700059,sip,2014,2015,1
020000003401700063,sip,2014,2015,1
020000003401700064,sip,2014,2015,1
020000003401700067,sip,2014,2015,1
020000003401700068,sip,2014,2015,1
020000003401700070,sip,2014,2015,1
020000003401700073,sip,2014,2015,1
020000003401700074,sip,2014,2015,1
020000003401700090,sip,2014,2015,1
020000003401700095,sip,2014,2015,1
020000003401700096,sip,2014,2015,1
020000003401700104,sip,2014,2015,1
020000003401700107,sip,2014,2015,1
020000003401700112,sip,2014,2015,1
020000003401700114,sip,2014,2015,1
020000003401700120,sip,2014,2015,1
020000003401700122,sip,2014,2015,1
020000003401700123,sip,2014,2015,1
020000003401700126,sip,2014,2015,1
020000003401700134,sip,2014,2015,1
020000003401700140,sip,2014,2015,1
020000003401700162,sip,2014,2015,1
020000003401700164,sip,2014,2015,1
020000003401700165,sip,2014,2015,1
020000003401700201,mact,2014,2015,1
020000003401700280,mact,2014,2015,1
020000003401700400,sip,2014,2015,1
020000003401700413,sip,2014,2015,1
020000003401700414,sip,2014,2015,1
020000003401700416,sip,2014,2015,1
020000003401700417,sip,2014,2015,1
020000003401700418,sip,2014,2015,1
