PGM_SYS_ID,ENTERED_YEAR,EARLIEST_PROGRAM_BEGIN_YEAR,lag_years
NJ00036024,2019,2003,16
NJ00036124,2019,2018,1
NJ00036176,2023,2023,0
NJ00036215,2019,2018,1
NJ00036261,2019,2018,1
NJ00036317,2015,2015,0
NJ00036321,2023,2023,0
NJ00036325,2019,2018,1
NJ00036326,2019,2018,1
NJ00036345,2015,2014,1
NJ00036349,2015,2015,0
NJ00036358,2015,2015,0
NJ00036369,2016,2015,1
NJ00036375,2016,2016,0
NJ00036378,2016,2015,1
NJ00036401,2025,2025,0
NJ00036413,2019,2018,1
NJ00036416,2023,2023,0
NJ00036427,2023,2023,0
NJ00036432,2025,2025,0
NJ00036439,2025,2025,0
NJ00036448,2023,2023,0
NJ00040529,2024,2023,1
NJ00040599,2022,2022,0
NJ00040892,2019,2018,1
NJ00040972,2019,2018,1
NJ00041045,2022,2022,0
NJ00041135,2019,2018,1
NJ00041401,2023,2023,0
NJ00041787,2023,2023,0
NJ00041948,2017,2017,0
NJ00041955,2016,2001,15
NJ00042037,2019,2017,2
NJ00042038,2017,2017,0
NJ00042055,2022,2022,0
NJ00042064,2024,2023,1
NJ00042078,2022,2022,0
NJ00042202,2022,2022,0
NJ00042225,2019,2018,1
NJ00042232,2015,2015,0
NJ00042242,2023,2022,1
NJ00042248,2019,2018,1
NJ00042258,2019,2017,2
NJ00042260,2016,2015,1
NJ00042321,2022,2022,0
NJ00042362,2019,2017,2
NJ00042401,2015,2015,0
NJ00042434,2024,2023,1
NJ00042438,2015,2015,0
NJ00042443,2015,2015,0
NJ00042448,2015,2015,0
NJ00042469,2015,2015,0
NJ00042479,2019,2018,1
NJ00042492,2019,2018,1
NJ00042495,2019,2017,2
NJ00042506,2019,2018,1
NJ00042514,2015,2015,0
NJ00042519,2015,2014,1
NJ00042520,2015,2014,1
NJ00042538,2019,2018,1
NJ00042544,2017,2017,0
NJ00042546,2016,2015,1
NJ00042555,2019,2018,1
NJ00042566,2019,2018,1
NJ00042575,2017,2017,0
NJ00042580,2019,2017,2
NJ00042595,2023,2023,0
NJ00042596,2022,2022,0
NJ00042609,2019,2018,1
NJ00042614,2024,2023,1
NJ00042621,2023,2023,0
NJ00042659,2022,2022,0
NJ00045162,2024,2023,1
NJ00045306,2023,2023,0
NJ00045356,2024,2024,0
NJ00045368,2016,2016,0
NJ00045436,2019,2018,1
NJ00045485,2019,2017,2
NJ00045903,2016,2016,0
NJ00045953,2019,2017,2
NJ00046235,2023,2023,0
NJ00046340,2025,2025,0
NJ00046391,2022,2022,0
NJ00046455,2022,2022,0
NJ00046479,2016,2016,0
NJ00046486,2016,2016,0
NJ00046510,2019,2017,2
NJ00046528,2019,2018,1
NJ00046543,2019,2017,2
NJ00046547,2016,2016,0
NJ00046550,2015,2015,0
NJ00046553,2022,2022,0
NJ00046556,2015,2015,0
NJ00046562,2019,2017,2
NJ00046563,2022,2022,0
NJ00046580,2023,2023,0
NJ00046588,2022,2022,0
NJ00046614,2022,2022,0
NJ00046657,2025,2024,1
NJ00046700,2025,2025,0
NJ00050010,2017,2017,0
NJ00050114,2016,2015,1
NJ00050147,2019,2018,1
NJ00050325,2024,2024,0
NJ00050326,2023,2023,0
NJ00050328,2016,2016,0
NJ00050405,2022,2022,0
NJ00050418,2015,2015,0
NJ00050508,2015,2015,0
NJ00050605,2022,2022,0
NJ00050629,2015,2016,-1
NJ00050634,2015,2015,0
NJ00050796,2024,2023,1
NJ00050826,2022,2022,0
NJ00050841,2022,2022,0
NJ00050854,2015,2015,0
NJ00050910,2015,2015,0
NJ00050920,2024,2023,1
NJ00050921,2024,2023,1
NJ00050922,2024,2023,1
NJ00050925,2015,2014,1
NJ00050990,2015,2014,1
NJ00051132,2025,2025,0
NJ00051542,2019,2018,1
NJ00051545,2016,2015,1
NJ00051599,2019,2017,2
NJ00051600,2016,2016,0
NJ00051658,2015,2015,0
NJ00051670,2019,2017,2
NJ00051675,2017,2017,0
NJ00051676,2015,2015,0
NJ00051712,2016,2015,1
NJ00051722,2023,2023,0
NJ00051726,2022,2022,0
NJ00051767,2025,2024,1
NJ00051772,2017,2017,0
NJ00051830,2015,2015,0
NJ00051874,2023,2023,0
NJ00051878,2015,2015,0
NJ00051881,2022,2022,0
NJ00051894,2016,2015,1
NJ00051923,2024,2023,1
NJ00051924,2019,2017,2
NJ00051974,2015,2015,0
NJ00052004,2015,2015,0
NJ00052037,2015,2015,0
NJ00052046,2017,2017,0
NJ00052050,2016,2016,0
NJ00052063,2015,2015,0
NJ00052077,2025,2025,0
NJ00052089,2022,2022,0
NJ00052128,2024,2023,1
NJ00052134,2019,2017,2
NJ00052136,2019,2017,2
NJ00052186,2019,2018,1
NJ00052221,2016,2016,0
NJ00052225,2025,2025,0
NJ00052241,2017,2017,0
NJ00052242,2020,2019,1
NJ00052248,2015,2015,0
NJ00052249,2015,2014,1
NJ00052251,2015,2015,0
NJ00052252,2015,2017,-2
NJ00052254,2015,2015,0
NJ00052255,2015,2015,0
NJ00052256,2015,2016,-1
NJ00052257,2019,2018,1
NJ00052258,2024,2023,1
NJ00052262,2024,2024,0
NJ00052269,2019,2018,1
NJ00052270,2019,2018,1
NJ00052279,2017,2017,0
NJ00052280,2015,2015,0
NJ00052303,2024,2023,1
NJ00052305,2019,2017,2
NJ00052311,2017,2017,0
NJ00052314,2017,2016,1
NJ00052317,2017,2017,0
NJ00052318,2017,2017,0
NJ00052319,2017,2017,0
NJ00052320,2017,2017,0
NJ00052321,2017,2017,0
NJ00052322,2017,2017,0
NJ00052323,2017,2017,0
NJ00052324,2019,2017,2
NJ00052325,2017,2017,0
NJ00052326,2019,2017,2
NJ00052327,2017,2017,0
NJ00052328,2019,2017,2
NJ00052329,2017,2017,0
NJ00052332,2017,2017,0
NJ00052334,2017,2017,0
NJ00052335,2017,2017,0
NJ00052341,2017,2017,0
NJ00052343,2019,2017,2
NJ00052344,2019,2017,2
NJ00052345,2024,2023,1
NJ00052347,2019,2017,2
NJ00052348,2019,2017,2
NJ00052350,2019,2017,2
NJ00052351,2019,2018,1
NJ00052352,2019,2017,2
NJ00052353,2019,2017,2
NJ00052354,2019,2018,1
NJ00052356,2019,2017,2
NJ00052357,2019,2017,2
NJ00052358,2019,2018,1
NJ00052359,2019,2017,2
NJ00052360,2019,2018,1
NJ00052361,2019,2017,2
NJ00052362,2019,2017,2
NJ00052363,2019,2018,1
NJ00052364,2019,2018,1
NJ00052365,2019,2018,1
NJ00052368,2022,2022,0
NJ00052379,2022,2022,0
NJ00052380,2019,2018,1
NJ00052407,2019,2018,1
NJ00052411,2024,2023,1
NJ00052424,2024,2023,1
NJ00052486,2022,2022,0
NJ00052490,2024,2023,1
NJ00052508,2023,2023,0
NJ00052526,2023,2023,0
NJ00052533,2023,2023,0
NJ00052544,2022,2022,0
NJ00052552,2024,2023,1
NJ00052559,2023,2023,0
NJ00052560,2023,2023,0
NJ00052633,2025,2025,0
NJ00055071,2015,2016,-1
NJ00055227,2022,2022,0
NJ00055235,2025,2025,0
NJ00055239,2022,2022,0
NJ00055255,2015,2015,0
NJ00055281,2019,2017,2
NJ00055289,2015,2015,0
NJ00055293,2017,2017,0
NJ00055344,2024,2024,0
NJ00055356,2019,2017,2
NJ00055358,2022,2022,0
NJ00055369,2019,2017,2
NJ00055380,2025,2025,0
NJ00055422,2015,2015,0
NJ00055423,2015,2015,0
NJ00055429,2024,2024,0
NJ00055447,2015,2015,0
NJ00055448,2015,2015,0
NJ00055525,2017,2016,1
NJ00055626,2024,2023,1
NJ00055627,2019,2017,2
NJ00055777,2022,2022,0
NJ00055872,2015,2015,0
NJ00055884,2015,2015,0
NJ00055901,2019,2017,2
NJ00055911,2019,2017,2
NJ00055922,2019,2017,2
NJ00055924,2025,2025,0
NJ00055939,2025,2025,0
NJ00055946,2024,2023,1
NJ00055980,2017,2016,1
NJ00055990,2025,2025,0
NJ00056024,2024,2023,1
NJ00056029,2019,2017,2
NJ00056052,2019,2018,1
NJ00056056,2015,2015,0
NJ00056072,2015,2015,0
NJ00056109,2025,2025,0
NJ00056118,2015,2015,0
NJ00056138,2015,2016,-1
NJ00056146,2015,2015,0
NJ00056165,2015,2015,0
NJ00056170,2024,2023,1
NJ00056176,2015,2015,0
NJ00056181,2025,2025,0
NJ00056201,2015,2015,0
NJ00056209,2016,2015,1
NJ00056211,2015,2016,-1
NJ00056219,2024,2025,-1
NJ00056230,2015,2015,0
NJ00056234,2015,2015,0
NJ00056244,2015,2015,0
NJ00056256,2015,2014,1
NJ00056269,2015,2014,1
NJ00056272,2015,2014,1
NJ00056274,2015,2015,0
NJ00056276,2015,2015,0
NJ00056279,2015,2015,0
NJ00056281,2015,2015,0
NJ00056285,2024,2023,1
NJ00056286,2017,2017,0
NJ00056296,2017,2017,0
NJ00056298,2019,2018,1
NJ00056308,2024,2024,0
NJ00056309,2022,2022,0
NJ00056313,2019,2016,3
NJ00056314,2017,2017,0
NJ00056315,2017,2017,0
NJ00056316,2017,2016,1
NJ00056318,2017,2017,0
NJ00056319,2017,2017,0
NJ00056321,2016,2016,0
NJ00056322,2019,2017,2
NJ00056323,2019,2017,2
NJ00056326,2022,2022,0
NJ00056331,2019,2018,1
NJ00056332,2023,2023,0
NJ00056334,2023,2023,0
NJ00056359,2024,2024,0
NJ00056365,2024,2023,1
NJ00056388,2022,2022,0
NJ00056389,2024,2023,1
NJ00056392,2024,2023,1
NJ00056394,2023,2023,0
NJ00056400,2025,2025,0
NJ00056405,2024,2024,0
NJ00056406,2024,2024,0
NJ00056408,2024,2023,1
NJ00056409,2025,2025,0
NJ00060000,2016,2016,0
NJ00060048,2016,2016,0
NJ00060088,2019,2017,2
NJ00060108,2022,2022,0
NJ00060151,2019,2017,2
NJ00060158,2019,2018,1
NJ00060172,2020,2019,1
NJ00060224,2015,2015,0
NJ00060252,2016,2016,0
NJ00060363,2019,2018,1
NJ00060525,2019,2017,2
NJ00060550,2016,2016,0
NJ00060641,2024,2024,0
NJ00060642,2015,2015,0
NJ00061035,2023,2023,0
NJ00061092,2024,2024,0
NJ00061305,2023,2023,0
NJ00061309,2019,2018,1
NJ00061326,2015,2014,1
NJ00061338,2015,2015,0
NJ00061412,2016,2016,0
NJ00061423,2019,2017,2
NJ00061432,2016,2016,0
NJ00061473,2022,2022,0
NJ00061496,2016,2016,0
NJ00061499,2019,2017,2
NJ00061503,2019,2017,2
NJ00061514,2022,2022,0
NJ00061536,2022,2022,0
NJ00061538,2015,2015,0
NJ00061540,2019,2017,2
NJ00061561,2019,2017,2
NJ00061579,2019,2018,1
NJ00061632,2024,2023,1
NJ00061664,2024,2024,0
NJ00065038,2025,2025,0
NJ00065095,2019,2017,2
NJ00065096,2019,2017,2
NJ00065113,2024,2023,1
NJ00065119,2025,2025,0
NJ00065137,2025,2025,0
NJ00065139,2015,2015,0
NJ00065507,2015,2015,0
NJ00065509,2016,2016,0
NJ00065521,2015,2015,0
NJ00065528,2024,2023,1
NJ00065534,2024,2023,1
NJ00065575,2015,2022,-7
NJ00065584,2015,2015,0
NJ00065595,2016,2015,1
NJ00065611,2015,2015,0
NJ00065612,2015,2015,0
NJ00065613,2015,2015,0
NJ00065615,2016,2016,0
NJ00065618,2017,2017,0
NJ00065619,2017,2017,0
NJ00065622,2023,2023,0
NJ00065632,2024,2024,0
NJ00065665,2024,2024,0
NJ00070267,2019,2018,1
NJ00070308,2023,2023,0
NJ00070327,2025,2025,0
NJ00070514,2025,2025,0
NJ00070536,2019,2018,1
NJ00070564,2019,2018,1
NJ00070566,2016,2016,0
NJ00070596,2016,2016,0
NJ00070715,2024,2023,1
NJ00070753,2019,2017,2
NJ00070802,2015,2015,0
NJ00070807,2015,2015,0
NJ00070831,2022,2022,0
NJ00070873,2015,2015,0
NJ00070884,2017,2017,0
NJ00070887,2016,2016,0
NJ00070901,2019,2017,2
NJ00070910,2017,2017,0
NJ00070911,2017,2017,0
NJ00070939,2019,2018,1
NJ00070940,2019,2018,1
NJ00070941,2019,2018,1
NJ00070942,2019,2018,1
NJ00070953,2019,2018,1
NJ00070961,2024,2023,1
NJ00070973,2023,2023,0
NJ00070977,2025,2025,0
NJ00070981,2023,2023,0
NJ00070992,2024,2023,1
NJ00071000,2022,2022,0
NJ00071056,2024,2023,1
NJ00073000,2022,2022,0
NJ00073048,2015,2015,0
NJ00073063,2022,2022,0
NJ00073072,2024,2023,1
NJ00073137,2015,2015,0
NJ00073140,2024,2023,1
NJ00073274,2023,2023,0
NJ00073275,2015,2014,1
NJ00073285,2024,2023,1
NJ00073295,2024,2023,1
NJ00073303,2025,2024,1
NJ00073305,2024,2023,1
NJ00073350,2019,2018,1
NJ00073362,2024,2023,1
NJ00073394,2015,2014,1
NJ00073400,2019,2017,2
NJ00073401,2019,2018,1
NJ00073403,2019,2017,2
NJ00073413,2022,2022,0
NJ00073416,2019,2018,1
NJ00073417,2019,2017,2
NJ00073427,2024,2023,1
NJ00073428,2019,2018,1
NJ00075072,2023,2023,0
NJ00075200,2024,2023,1
NJ00075206,2015,2015,0
NJ00075226,2015,2015,0
NJ00075242,2019,2017,2
NJ00075244,2019,2017,2
NJ00075249,2017,2016,1
NJ00075263,2016,2016,0
NJ00075275,2019,2018,1
NJ00075302,2017,2016,1
NJ00075318,2019,2018,1
NJ00075536,2015,2015,0
NJ00075599,2015,2015,0
NJ00075616,2016,2016,0
NJ00075628,2022,2022,0
NJ00075656,2016,2016,0
NJ00075657,2017,2017,0
NJ00075668,2017,2017,0
NJ00075685,2025,2025,0
NJ00075709,2015,2015,0
NJ00075746,2019,2017,2
NJ00075759,2019,2017,2
NJ00075761,2015,2015,0
NJ00075762,2015,2016,-1
NJ00075767,2024,2023,1
NJ00075768,2019,2017,2
NJ00075773,2019,2018,1
NJ00075779,2019,2017,2
NJ00075780,2017,2017,0
NJ00075781,2016,2017,-1
NJ00075783,2017,2017,0
NJ00075784,2017,2017,0
NJ00075785,2017,2017,0
NJ00075786,2017,2016,1
NJ00075787,2017,2017,0
NJ00075788,2017,2017,0
NJ00075789,2017,2017,0
NJ00075790,2017,2017,0
NJ00075792,2019,2018,1
NJ00075793,2017,2017,0
NJ00075795,2017,2017,0
NJ00075797,2017,2017,0
NJ00075798,2019,2017,2
NJ00075801,2019,2018,1
NJ00075802,2024,2024,0
NJ00075804,2024,2023,1
NJ00075808,2022,2022,0
NJ00075812,2019,2018,1
NJ00075823,2022,2022,0
NJ00075831,2019,2018,1
NJ00075837,2024,2023,1
NJ00075846,2022,2022,0
NJ00075850,2024,2023,1
NJ00075857,2023,2023,0
NJ00078067,2023,2023,0
NJ00078143,2024,2023,1
NJ00078339,2016,2016,0
NJ00078469,2019,2017,2
NJ00078840,2022,2022,0
NJ00078900,2022,2022,0
NJ00078917,2016,2016,0
NJ00078957,2024,2023,1
NJ00079120,2019,2018,1
NJ00079197,2022,2022,0
NJ00079352,2017,2017,0
NJ00079355,2022,2022,0
NJ00079356,2024,2023,1
NJ00079417,2015,2015,0
NJ00079437,2023,2023,0
NJ00079441,2024,2023,1
NJ00079459,2022,2022,0
NJ00079460,2025,2025,0
NJ00079491,2023,2023,0
NJ00079552,2024,2024,0
NJ00079556,2023,2023,0
NJ00080054,2019,2018,1
NJ00080068,2019,2018,1
NJ00080171,2024,2023,1
NJ00080199,2019,2018,1
NJ00080200,2019,2018,1
NJ00080208,2024,2023,1
NJ00080273,2019,1998,21
NJ00080335,2019,2018,1
NJ00080381,2019,2017,2
NJ00080518,2015,2015,0
NJ00080521,2019,2018,1
NJ00080524,2015,2014,1
NJ00080548,2025,2025,0
NJ00080549,2023,2023,0
NJ00080551,2025,2025,0
NJ00083001,2022,2022,0
NJ00083003,2019,2018,1
NJ00083005,2024,2023,1
NJ00083063,2019,2018,1
NJ00083094,2019,2018,1
NJ00083115,2019,2017,2
NJ00083149,2022,2022,0
NJ00083157,2019,2018,1
NJ00083166,2019,1998,21
NJ00083201,2017,2017,0
NJ00083397,2015,2015,0
NJ00083400,2019,2018,1
NJ00083599,2019,2017,2
NJ00083635,2015,2015,0
NJ00083641,2019,2018,1
NJ00083643,2015,2015,0
NJ00083652,2016,2016,0
NJ00083653,2016,2016,0
NJ00083657,2019,2018,1
NJ00083664,2019,2018,1
NJ00083666,2022,2022,0
NJ00083697,2022,2022,0
NJ00083699,2025,2025,0
NJ00083707,2023,2023,0
NJ00083708,2025,2025,0
NJ00083712,2023,2023,0
NJ00083748,2025,2025,0
NJ00085045,2019,2018,1
NJ00085101,2019,2018,1
NJ00085104,2024,2023,1
NJ00085124,2019,2017,2
NJ00085126,2022,2022,0
NJ00085195,2019,2018,1
NJ00085357,2019,2018,1
NJ00085422,2019,2018,1
NJ00085462,2019,2018,1
NJ00085476,2019,2017,2
NJ00085550,2023,2023,0
NJ00085565,2016,2016,0
NJ00085572,2019,2018,1
NJ00085579,2019,2018,1
NJ00085714,2019,2018,1
NJ00085741,2023,2023,0
NJ00085761,2019,2018,1
NJ00085775,2024,2023,1
NJ00085878,2024,2024,0
NJ000A1323,2024,2023,1
NJ000A3197,2019,1998,21
NJ000A3235,2024,2023,1
NJ000A4162,2024,2023,1
NJ000A5836,2024,2023,1
NJ000A7429,2019,2018,1
NJ000A8425,2023,2023,0
NJ000A9243,2019,2018,1
NJ000G3602,2025,2025,0
NJ000G9084,2022,2022,0
NJ000H0020,2023,2023,0
NJ000H1106,2019,2018,1
NJ000H5086,2019,2017,2
NJ000L1050,2024,2023,1
NJ000L3038,2022,2022,0
NJ000L7035,2025,2025,0
NJ000L8894,2023,2023,0
NJ000L9077,2024,2023,1
NM0000003500101061,2015,2014,1
NM0000003500101062,2015,2014,1
NM0000003500101063,2015,2014,1
NM0000003500101064,2015,2014,1
NM0000003500101065,2015,2014,1
NM0000003500101072,2015,2014,1
NM0000003500101073,2015,2014,1
NM0000003500101081,2015,2014,1
NM0000003500101082,2015,2014,1
NM0000003500101083,2015,2014,1
NM0000003500101086,2015,2014,1
NM0000003500101088,2015,2014,1
NM0000003500101092,2015,2014,1
NM0000003500101093,2015,2014,1
NM0000003500101094,2015,2014,1
NM0000003500101095,2015,2014,1
NM0000003500101096,2015,2014,1
NM0000003500101097,2015,2014,1
NM0000003500101098,2015,2014,1
NM0000003500101099,2015,2014,1
NM0000003500101100,2015,2014,1
NM0000003500101101,2015,2014,1
NM0000003500101102,2015,2014,1
NM0000003500101104,2015,2014,1
NM0000003500101105,2015,2014,1
NM0000003500101107,2015,2014,1
NM0000003500101111,2015,2014,1
NM0000003500101115,2015,2014,1
NM0000003500101129,2015,2014,1
NM0000003500101130,2015,2014,1
NM0000003500101145,2015,2014,1
NM0000003500101147,2015,2014,1
NM0000003500101149,2015,2014,1
NM0000003500101152,2015,2014,1
NM0000003500101155,2015,2014,1
NM0000003500101158,2015,2014,1
NM0000003500101159,2015,2014,1
NM0000003500101160,2015,2014,1
NM0000003500101169,2015,2014,1
NM0000003500101171,2015,2014,1
NM0000003500101177,2015,2014,1
NM0000003500101178,2015,2014,1
NM0000003500101179,2015,2014,1
NM0000003500101181,2015,2014,1
NM0000003500101182,2015,2014,1
NM0000003500101183,2015,2014,1
NM0000003500101184,2015,2014,1
NM0000003500101185,2015,2014,1
NM0000003500101186,2015,2014,1
NM0000003500101187,2015,2014,1
NM0000003500101188,2015,2014,1
NM0000003500101189,2015,2014,1
NM0000003500101190,2015,2014,1
NM0000003500101191,2015,2014,1
NM0000003500101192,2015,2014,1
NM0000003500101193,2015,2014,1
NM0000003500101194,2015,2014,1
NM0000003500101195,2015,2014,1
NM0000003500101196,2015,2014,1
NM0000003500101197,2015,2014,1
NM0000003500101198,2015,2014,1
NM0000003500101199,2015,2014,1
NM0000003500102000,2015,2014,1
NM0000003500102001,2015,2014,1
NM0000003500102002,2015,2014,1
NM0000003500102003,2015,2014,1
NM0000003500102004,2015,2014,1
NM0000003500102005,2015,2014,1
NM0000003500102006,2015,2014,1
NM0000003500102007,2015,2014,1
NM0000003500102008,2015,2014,1
NM0000003500102009,2015,2014,1
NM0000003500102010,2015,2014,1
NM0000003500102011,2015,2014,1
NM0000003500102012,2015,2014,1
NM0000003500102013,2015,2014,1
NM0000003500102014,2015,2014,1
NM0000003500102015,2015,2014,1
NM0000003500102016,2015,2014,1
NM0000003500102017,2015,2014,1
NM0000003500102018,2015,2014,1
NM0000003500102019,2015,2014,1
NM0000003500102020,2015,2014,1
NM0000003500102021,2015,2014,1
NM0000003500102022,2015,2014,1
NM0000003500102023,2015,2014,1
NM0000003500102024,2015,2014,1
NM0000003500102025,2015,2014,1
NM0000003500102026,2015,2014,1
NM0000003500102027,2015,2014,1
NM0000003500102028,2015,2014,1
NM0000003500102029,2015,2014,1
NM0000003500102030,2015,2014,1
NM0000003500102031,2015,2014,1
NM0000003500102032,2015,2014,1
NM0000003500102033,2015,2014,1
NM0000003500102034,2015,2014,1
NM0000003500102035,2015,2014,1
NM0000003500102036,2015,2014,1
NM0000003500102037,2015,2014,1
NM0000003500102038,2015,2014,1
NM0000003500102039,2015,2014,1
NM0000003500102040,2015,2014,1
NM0000003500102041,2015,2014,1
NM0000003500102043,2015,2014,1
NM0000003500102044,2015,2014,1
NM0000003500102045,2015,2014,1
NM0000003500102046,2015,2014,1
NM0000003500102047,2015,2014,1
NM0000003500102048,2015,2014,1
NM0000003500102049,2015,2014,1
NM0000003500102050,2015,2014,1
NM0000003500102051,2015,2014,1
NM0000003500102052,2015,2014,1
NM0000003500102053,2015,2014,1
NM0000003500102054,2015,2014,1
NM0000003500102055,2015,2014,1
NM0000003500102056,2015,2014,1
NM0000003500102057,2015,2014,1
NM0000003500102058,2015,2014,1
NM0000003500102059,2015,2014,1
NM0000003500102060,2015,2014,1
NM0000003500102061,2015,2014,1
NM0000003500102062,2015,2014,1
NM0000003500102063,2015,2014,1
NM0000003500102064,2015,2014,1
NM0000003500102065,2015,2014,1
NM0000003500102066,2015,2014,1
NM0000003500102067,2015,2014,1
NM0000003500102068,2015,2014,1
NM0000003500102069,2015,2014,1
NM0000003500102070,2015,2014,1
NM0000003500102071,2015,2014,1
NM0000003500102072,2015,2014,1
NM0000003500102073,2015,2014,1
NM0000003500102074,2015,2014,1
NM0000003500102075,2015,2014,1
NM0000003500102076,2015,2014,1
NM0000003500102080,2015,2014,1
NM0000003500102092,2015,2014,1
NM0000003500102093,2015,2014,1
NM0000003500102094,2015,2014,1
NM0000003500102095,2015,2014,1
NM0000003500102096,2015,2014,1
NM0000003500102097,2015,2014,1
NM0000003500102098,2015,2014,1
NM0000003500102099,2015,2014,1
NM0000003500102102,2015,2014,1
NM0000003500102103,2015,2014,1
NM0000003500102104,2015,2014,1
NM0000003500102105,2015,2014,1
NM0000003500102106,2015,2014,1
NM0000003500102107,2015,2014,1
NM0000003500102110,2015,2014,1
NM0000003500102112,2015,2014,1
NM0000003500102113,2015,2014,1
NM0000003500102118,2015,2014,1
NM0000003500102119,2015,2014,1
NM0000003500102121,2015,2014,1
NM0000003500102127,2015,2014,1
NM0000003500102128,2015,2014,1
NM0000003500102129,2015,2014,1
NM0000003500102130,2015,2014,1
NM0000003500102133,2015,2014,1
NM0000003500102134,2015,2014,1
NM0000003500102139,2015,2014,1
NM0000003500102140,2015,2014,1
NM0000003500102141,2015,2014,1
NM0000003500102148,2015,2014,1
NM0000003500102151,2015,2014,1
NM0000003500102153,2015,2014,1
NM0000003500102154,2015,2014,1
NM0000003500102164,2015,2014,1
NM0000003500102171,2015,2014,1
NM0000003500102176,2015,2014,1
NM0000003500102180,2015,2014,1
NM0000003500102181,2015,2014,1
NM0000003500102182,2015,2014,1
NM0000003500102183,2015,2014,1
NM0000003500102184,2015,2014,1
NM0000003500102185,2015,2014,1
NM0000003500102186,2015,2014,1
NM0000003500102187,2015,2014,1
NM0000003500102188,2015,2014,1
NM0000003500102189,2015,2014,1
NM0000003500102190,2015,2014,1
NM0000003500102191,2015,2014,1
NM0000003500102192,2015,2014,1
NM0000003500102193,2015,2014,1
NM0000003500102194,2015,2014,1
NM0000003500102195,2015,2014,1
NM0000003500102196,2015,2014,1
NM0000003500102197,2015,2014,1
NM0000003500102198,2015,2014,1
NM0000003500102199,2015,2014,1
NM0000003500102200,2015,2014,1
NM0000003500102201,2015,2014,1
NM0000003500102202,2015,2014,1
NM0000003500102203,2015,2014,1
NM0000003500102204,2015,2014,1
NM0000003500102205,2015,2014,1
NM0000003500102206,2015,2014,1
NM0000003500102207,2015,2014,1
NM0000003500102210,2015,2014,1
NM0000003500102211,2015,2014,1
NM0000003500102212,2015,2014,1
NM0000003500102213,2015,2014,1
NM0000003500102214,2015,2014,1
NM0000003500102215,2015,2014,1
NM0000003500102216,2015,2014,1
NM0000003500102217,2015,2014,1
NM0000003500102218,2015,2014,1
NM0000003500102219,2015,2014,1
NM0000003500102220,2015,2014,1
NM0000003500102221,2015,2014,1
NM0000003500102222,2015,2014,1
NM0000003500102223,2015,2014,1
NM0000003500102224,2015,2014,1
NM0000003500102225,2015,2014,1
NM0000003500102227,2015,2014,1
NM0000003500102228,2015,2014,1
NM0000003500102229,2015,2014,1
NM0000003500102230,2015,2014,1
NM0000003500102231,2015,2014,1
NM0000003500102232,2015,2014,1
NM0000003500102233,2015,2014,1
NM0000003500102234,2015,2014,1
NM0000003500102235,2015,2014,1
NM0000003500102236,2015,2014,1
NM0000003500102237,2015,2014,1
NM0000003500102239,2015,2014,1
NM0000003500102240,2015,2014,1
NM0000003500102241,2015,2014,1
NM0000003500102242,2015,2014,1
NM0000003500300002,2015,2014,1
NM0000003500300003,2015,2014,1
NM0000003500300005,2015,2015,0
NM0000003500300007,2020,2019,1
NM0000003500500002,2015,2014,1
NM0000003500500003,2015,2014,1
NM0000003500500004,2015,2014,1
NM0000003500500006,2015,2014,1
NM0000003500500008,2015,2014,1
NM0000003500500010,2015,2014,1
NM0000003500500012,2015,2014,1
NM0000003500500013,2015,2014,1
NM0000003500500015,2015,2014,1
NM0000003500500016,2015,2014,1
NM0000003500500017,2015,2022,-7
NM0000003500500018,2015,1999,16
NM0000003500500020,2015,2014,1
NM0000003500500022,2015,2015,0
NM0000003500500025,2015,2014,1
NM0000003500500026,2015,2014,1
NM0000003500500028,2015,2001,14
NM0000003500500030,2015,2014,1
NM0000003500500031,2015,2014,1
NM0000003500500050,2015,2014,1
NM0000003500500062,2015,2014,1
NM0000003500500063,2015,2014,1
NM0000003500500064,2015,2014,1
NM0000003500500065,2015,2014,1
NM0000003500500066,2015,2014,1
NM0000003500500067,2015,2014,1
NM0000003500500068,2015,2014,1
NM0000003500500069,2015,2014,1
NM0000003500500070,2015,2014,1
NM0000003500500072,2015,2014,1
NM0000003500500073,2015,2014,1
NM0000003500500074,2015,2014,1
NM0000003500500075,2015,2014,1
NM0000003500500076,2015,2014,1
NM0000003500500077,2015,2014,1
NM0000003500500078,2015,2014,1
NM0000003500500079,2015,2014,1
NM0000003500500080,2015,2014,1
NM0000003500500081,2015,2014,1
NM0000003500500082,2015,2014,1
NM0000003500500083,2015,2014,1
NM0000003500500084,2015,2014,1
NM0000003500500085,2015,2014,1
NM0000003500500086,2015,2014,1
NM0000003500500087,2015,2014,1
NM0000003500500088,2015,2014,1
NM0000003500500090,2015,2014,1
NM0000003500500094,2015,2022,-7
NM0000003500500095,2015,2014,1
NM0000003500500096,2015,2014,1
NM0000003500500097,2015,2014,1
NM0000003500500098,2015,2014,1
NM0000003500500099,2015,2014,1
NM0000003500500102,2015,2020,-5
NM0000003500500103,2015,2014,1
NM0000003500500104,2015,2014,1
NM0000003500500105,2015,2014,1
NM0000003500500107,2015,2014,1
NM0000003500500110,2015,2014,1
NM0000003500500111,2015,2014,1
NM0000003500500116,2015,2014,1
NM0000003500500117,2015,2014,1
NM0000003500500119,2015,2014,1
